message_id,gyro_xout_scaled,gyro_yout_scaled,gyro_zout_scaled,accel_xout_scaled,accel_yout_scaled,accel_zout_scaled,x_rotation,y_rotation,measured_timestamp
28,-6.0,-1.0,-2.0,-0.096435546875,-0.76025390625,1.03515625,-36.1767926792728,4.29402836624311,1488091853.36265
29,-6.0,-1.0,-2.0,-0.097900390625,-0.749267578125,1.05517578125,-35.2622656832414,4.32612887683957,1488091853.41402
30,-6.0,-1.0,-2.0,-0.0986328125,-0.75390625,1.052490234375,-35.4957929474099,4.35666949222369,1488091853.46653
31,-6.0,-2.0,-2.0,-0.0986328125,-0.755615234375,1.0498046875,-35.6258202473421,4.36064435205882,1488091853.52194
32,-6.0,-1.0,-2.0,-0.0966796875,-0.7568359375,1.056396484375,-35.505964591471,4.25473737322621,1488091853.58351
33,-6.0,-1.0,-2.0,-0.099853515625,-0.751708984375,1.0498046875,-35.4823828113593,4.42215824993447,1488091853.64333
34,-6.0,-1.0,-2.0,-0.103271484375,-0.759765625,1.0595703125,-35.5142714950268,4.52878163092402,1488091853.70103
35,-6.0,-1.0,-2.0,-0.09619140625,-0.75390625,1.042236328125,-35.7649484510541,4.27662060702641,1488091853.75569
36,-6.0,-1.0,-2.0,-0.09619140625,-0.752685546875,1.05078125,-35.5013179465041,4.25611005501048,1488091853.80667
37,-6.0,-1.0,-2.0,-0.09521484375,-0.757568359375,1.057861328125,-35.4983164752611,4.18531265226716,1488091853.86696
38,-6.0,-1.0,-2.0,-0.099853515625,-0.7607421875,1.034423828125,-36.2049993889462,4.44666006514679,1488091853.92659
39,-6.0,-1.0,-2.0,-0.104736328125,-0.75439453125,1.054443359375,-35.4485829456301,4.61847916384584,1488091853.98432
40,-6.0,-1.0,-2.0,-0.096923828125,-0.7578125,1.05419921875,-35.5963067129533,4.2694215680723,1488091854.0402
41,-6.0,-1.0,-2.0,-0.097900390625,-0.755859375,1.0478515625,-35.6864428111907,4.33319891060732,1488091854.09664
42,-6.0,-1.0,-2.0,-0.096435546875,-0.7548828125,1.053466796875,-35.5111411940966,4.25551390961755,1488091854.15374
43,-6.0,-1.0,-2.0,-0.09912109375,-0.755859375,1.048828125,-35.6584358483965,4.38434164459691,1488091854.20795
44,-6.0,-1.0,-2.0,-0.104736328125,-0.764404296875,1.05322265625,-35.837355472072,4.60129997398456,1488091854.26263
45,-6.0,-1.0,-2.0,-0.095947265625,-0.756103515625,1.054931640625,-35.5187168008225,4.22786424414391,1488091854.31916
46,-6.0,-1.0,-2.0,-0.1005859375,-0.756103515625,1.052978515625,-35.5574784662096,4.43687272363073,1488091854.43887
47,-6.0,-1.0,-2.0,-0.095947265625,-0.751953125,1.059814453125,-35.2459475388907,4.22278846525449,1488091854.49744
48,-6.0,-1.0,-2.0,-0.102294921875,-0.7529296875,1.053955078125,-35.4144908865221,4.515604557628,1488091854.55699
49,-6.0,0.0,-1.0,-0.108642578125,-0.741943359375,1.02685546875,-35.6983357146779,4.90157649575736,1488091854.61367
50,-6.0,-1.0,-1.0,-0.10009765625,-0.736328125,1.032958984375,-35.356095453245,4.51174786295231,1488091854.66871
51,-6.0,-1.0,-2.0,-0.1005859375,-0.757568359375,1.056640625,-35.5166927922321,4.4238565603753,1488091854.72391
52,-6.0,-1.0,-2.0,-0.104248046875,-0.76220703125,1.0537109375,-35.7478736683344,4.58307452617942,1488091854.78014
53,-6.0,-1.0,-2.0,-0.096923828125,-0.75634765625,1.048095703125,-35.700036364201,4.28853769804142,1488091854.8376
54,-6.0,-1.0,-2.0,-0.09228515625,-0.7626953125,1.049072265625,-35.9128857873029,4.06983744771851,1488091854.9
55,-6.0,-1.0,-2.0,-0.102294921875,-0.74267578125,1.055419921875,-35.0072403157043,4.53210636322849,1488091854.95443
56,-6.0,1.0,-2.0,-0.10302734375,-0.755859375,1.0498046875,-35.6237767654584,4.55363048847541,1488091855.01111
57,-6.0,-1.0,-2.0,-0.098876953125,-0.75341796875,1.033203125,-35.9755086467623,4.42156423413321,1488091855.07147
58,-6.0,-1.0,-2.0,-0.100341796875,-0.755615234375,1.05712890625,-35.4349790358186,4.41566435315303,1488091855.13277
59,-6.0,-2.0,-2.0,-0.102783203125,-0.756103515625,1.060546875,-35.3599930195014,4.51206024866938,1488091855.20818
60,-6.0,-1.0,-2.0,-0.094970703125,-0.75341796875,1.04833984375,-35.5930499309552,4.20734214067179,1488091855.26544
61,-6.0,-1.0,-2.0,-0.104736328125,-0.75732421875,1.053466796875,-35.5784454838957,4.61524035683994,1488091855.32184
62,-6.0,-1.0,-2.0,-0.10302734375,-0.7529296875,1.04638671875,-35.6060487385178,4.56940815562847,1488091855.37507
63,-6.0,-1.0,-2.0,-0.09619140625,-0.75537109375,1.057373046875,-35.4298271668797,4.23351560007886,1488091855.4263
64,-6.0,-1.0,-2.0,-0.101318359375,-0.7509765625,1.05419921875,-35.3404302299745,4.4758915494384,1488091855.48147
65,-6.0,-1.0,-2.0,-0.097412109375,-0.755615234375,1.04541015625,-35.7416403414638,4.31873580585511,1488091855.53531
66,-6.0,-1.0,-2.0,-0.10107421875,-0.764404296875,1.053466796875,-35.8402613244072,4.44039905867042,1488091855.59396
67,-6.0,1.0,-2.0,-0.094482421875,-0.753173828125,1.05126953125,-35.5103660487265,4.17856972042414,1488091855.65998
68,-6.0,1.0,-2.0,-0.103271484375,-0.755126953125,1.05859375,-35.3732241928247,4.54089544118217,1488091855.71438
69,-6.0,-1.0,-2.0,-0.099365234375,-0.759521484375,1.049560546875,-35.7703070538566,4.38584669295068,1488091855.77097
70,-6.0,-1.0,-2.0,-0.09423828125,-0.7548828125,1.05419921875,-35.497535416696,4.15699385870001,1488091855.82686
71,-6.0,-1.0,-2.0,-0.09521484375,-0.755859375,1.0517578125,-35.5926631240018,4.20448860543722,1488091855.88477
72,-6.0,-1.0,-2.0,-0.095458984375,-0.75244140625,1.0546875,-35.3946159775223,4.21395934462444,1488091856.07662
73,-6.0,-1.0,-2.0,-0.108642578125,-0.761962890625,1.053466796875,-35.7340707689419,4.77664284563371,1488091856.12885
